lead_id,account_id,email,first_touch_channel,first_touch_session_id,utm_source,utm_medium,campaign,landing_page,lead_score,lead_date,is_mql,converted_to_opp_date
LEAD-004015,ACC-01314,contato4014@pinto.com.br,meta_ads,SES-00058010,facebook,paid_social,facebook_retargeting_2023,/lp/trial-30-dias,53,2023-10-04,0,
LEAD-004016,ACC-01745,contato4015@vieira.com.br,paid_search,SES-00087711,google,cpc,crm-b2b-keywords-2023,/lp/roi-calculator,32,2023-10-04,0,
LEAD-004017,ACC-01322,contato4016@novaes.com.br,email_marketing,SES-00092039,email,email,email_reengajamento_q4_2023,/webinar/integracao-erp-ao-vivo,46,2023-10-04,0,
LEAD-004018,ACC-01172,contato4017@campossalesl.org.br,email_marketing,SES-00029744,email,email,email_nurture_leads_2023,/webinar/integracao-erp-ao-vivo,41,2023-10-04,0,
LEAD-004019,ACC-00941,contato4018@daconceição.com.br,linkedin_ads,SES-00140788,linkedin,paid_social,lkd_awareness_2023,/lp/comparativo-erp,68,2023-10-04,0,
LEAD-004020,ACC-00972,contato4019@sales.com.br,direct,SES-00043152,(direct),(none),,/lp/comparativo-erp,48,2023-10-04,0,
LEAD-004021,ACC-01858,contato4020@cassianogarc.com.br,meta_ads,SES-00138082,facebook,paid_social,ig_gestores_b2b_q4,/lp/trial-30-dias,41,2023-10-04,0,
LEAD-004022,ACC-01961,contato4021@britoduartes.net.br,organic_search,SES-00082071,google,organic,(none),/lp/demo-gratis,66,2023-10-04,0,
LEAD-004023,ACC-00445,contato4022@sales.com.br,meta_ads,SES-00099353,facebook,paid_social,ig_gestores_b2b_q4,/lp/trial-30-dias,45,2023-10-04,0,
LEAD-004024,ACC-00009,contato4023@nascimento.com.br,email_marketing,SES-00144334,email,email,campanha_email_10-2023,/webinar/integracao-erp-ao-vivo,31,2023-10-04,0,
LEAD-004025,ACC-00842,contato4024@leão.net.br,meta_ads,SES-00088477,facebook,paid_social,fb-leads-varejo-2023,/lp/trial-30-dias,64,2023-10-04,0,
LEAD-004026,ACC-00729,contato4025@montenegro-e.com.br,meta_ads,SES-00094195,facebook,paid_social,fb-leads-varejo-2023,/lp/trial-30-dias,30,2023-10-04,0,
LEAD-004027,ACC-00187,contato4026@abreu.com.br,linkedin_ads,SES-00036624,linkedin,paid_social,linkedin_gestores_2023,/lp/comparativo-erp,43,2023-10-04,0,
LEAD-004028,ACC-00622,contato4027@dias.com.br,linkedin_ads,SES-00087992,linkedin,paid_social,linkedin_prospeccao_q4_2023,/lp/comparativo-erp,27,2023-10-04,0,
LEAD-004029,ACC-00755,contato4028@ramoscâmarae.com.br,paid_search,SES-00128880,google,cpc,integracao_erp_pesquisa_2023,/lp/roi-calculator,30,2023-10-04,0,
LEAD-004030,ACC-00272,contato4029@ferreira-me.com.br,paid_search,SES-00016386,google,cpc,google_brand_keywords_2023,/lp/roi-calculator,31,2023-10-04,0,
LEAD-004031,ACC-00853,contato4030@sánogueiras/.com.br,organic_search,SES-00082066,google,organic,(not set),/lp/demo-gratis,26,2023-10-04,0,
LEAD-004032,ACC-01231,contato4031@borgess.a..com.br,meta_ads,SES-00075306,facebook,paid_social,ig_gestores_b2b_q4,/lp/trial-30-dias,19,2023-10-04,0,
LEAD-004033,ACC-01848,contato4032@câmara.com.br,paid_search,SES-00085418,google,cpc,google_brand_keywords_2023,/lp/roi-calculator,50,2023-10-04,0,
LEAD-004034,ACC-00372,contato4033@moura.com.br,meta_ads,SES-00063886,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,44,2023-10-04,0,
LEAD-004035,ACC-00806,contato4034@aragão.com.br,email_marketing,SES-00131135,email,email,email_nurture_leads_2023,/webinar/integracao-erp-ao-vivo,24,2023-10-05,0,
LEAD-004036,ACC-00166,contato4035@pereira.com.br,email_marketing,SES-00067120,email,email,campanha_email_10-2023,/webinar/integracao-erp-ao-vivo,34,2023-10-05,0,
LEAD-004037,ACC-00434,contato4036@andradegonça.com.br,paid_search,SES-00143285,google,cpc,integracao_erp_pesquisa_2023,/lp/roi-calculator,37,2023-10-05,0,
LEAD-004038,ACC-01982,contato4037@casagrande.com.br,direct,SES-00148588,(direct),(none),(not set),/lp/comparativo-erp,31,2023-10-05,0,
LEAD-004039,ACC-00735,contato4038@nunespastor-.com.br,direct,SES-00053005,(direct),(none),(not set),/lp/comparativo-erp,43,2023-10-05,0,
LEAD-004040,ACC-01920,contato4039@cardoso-me.com.br,organic_search,SES-00125146,google,organic,,/lp/demo-gratis,22,2023-10-05,0,
LEAD-004041,ACC-00647,contato4040@freitass.a..org.br,organic_search,SES-00040143,google,organic,(not set),/lp/demo-gratis,49,2023-10-05,0,
LEAD-004042,ACC-01234,contato4041@rodriguesdia.com.br,organic_search,SES-00115124,google,organic,(none),/lp/demo-gratis,31,2023-10-05,0,
LEAD-004043,ACC-00435,contato4042@darosa-ei.com.br,paid_search,SES-00078374,google,cpc,pesquisa_concorrentes_q4_2023,/lp/roi-calculator,22,2023-10-05,0,
LEAD-004044,ACC-01209,contato4043@nogueira.net.br,paid_search,SES-00014982,google,cpc,google_branded_2023,/lp/roi-calculator,37,2023-10-05,0,
LEAD-004045,ACC-00776,contato4044@melos.a..com.br,linkedin_ads,SES-00080149,linkedin,paid_social,linkedin_gestores_2023,/lp/comparativo-erp,44,2023-10-05,0,
LEAD-004046,ACC-00146,contato4045@darosaalbuqu.net.br,organic_search,SES-00089205,google,organic,,/lp/demo-gratis,37,2023-10-05,0,
LEAD-004047,ACC-00451,contato4046@moura-me.com.br,direct,SES-00054744,(direct),(none),(not set),/lp/comparativo-erp,44,2023-10-05,0,
LEAD-004048,ACC-01740,contato4047@garcialtda..org.br,paid_search,SES-00112351,google,cpc,google_branded_2023,/lp/roi-calculator,25,2023-10-05,0,
LEAD-004049,ACC-00388,contato4048@guerra.com.br,meta_ads,SES-00076036,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,22,2023-10-05,0,
LEAD-004050,ACC-01917,contato4049@guerra.com.br,paid_search,SES-00132889,google,cpc,google_branded_2023,/lp/roi-calculator,44,2023-10-05,0,
LEAD-004051,ACC-00230,contato4050@dacosta-ei.net.br,meta_ads,SES-00075079,facebook,paid_social,fb-leads-varejo-2023,/lp/trial-30-dias,23,2023-10-05,0,
LEAD-004052,ACC-00629,contato4051@siqueira.com.br,webinar_evento,SES-00117423,webinar,evento,campanha_natal_2023,/lp/demo-gratis,45,2023-10-05,0,
LEAD-004053,ACC-00259,contato4052@dapaz-ei.net.br,paid_search,SES-00057512,google,cpc,google_brand_keywords_2023,/lp/roi-calculator,16,2023-10-05,0,
LEAD-004054,ACC-01356,contato4053@barrosnovais.org.br,paid_search,SES-00017307,google,cpc,google_branded_2023,/lp/roi-calculator,23,2023-10-05,0,
LEAD-004055,ACC-01110,contato4054@rodriguesfre.net.br,linkedin_ads,SES-00098779,linkedin,paid_social,linkedin_prospecao_q4_2023,/lp/comparativo-erp,37,2023-10-05,0,
LEAD-004056,ACC-01718,contato4055@martinsltda..org.br,webinar_evento,SES-00145093,webinar,evento,campanha-natal-2023,/lp/demo-gratis,52,2023-10-05,0,
LEAD-004057,ACC-01348,contato4056@câmara.com.br,meta_ads,SES-00058609,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,28,2023-10-05,0,
LEAD-004058,ACC-01606,contato4057@costadarocha.com.br,organic_search,SES-00035504,google,organic,(none),/lp/demo-gratis,48,2023-10-05,0,
LEAD-004059,ACC-01149,contato4058@sales-ei.org.br,paid_search,SES-00147991,google,cpc,google_branded_2023,/lp/roi-calculator,36,2023-10-05,0,
LEAD-004060,ACC-01483,contato4059@camargo.net.br,meta_ads,SES-00147196,facebook,paid_social,ig_gestores_b2b_q4,/lp/trial-30-dias,22,2023-10-05,0,
LEAD-004061,ACC-01716,contato4060@rocha.com.br,email_marketing,SES-00016330,email,email,email_reengajamento_q4_2023,/webinar/integracao-erp-ao-vivo,24,2023-10-05,0,
LEAD-004062,ACC-01246,contato4061@marques.com.br,linkedin_ads,SES-00122272,linkedin,paid_social,linkedin_gestores_2023,/lp/comparativo-erp,56,2023-10-05,0,
LEAD-004063,ACC-00251,contato4062@rezendeefilh.net.br,paid_search,SES-00063202,google,cpc,crm-b2b-keywords-2023,/lp/roi-calculator,20,2023-10-05,0,
LEAD-004064,ACC-01234,contato4063@rodriguesdia.com.br,linkedin_ads,SES-00019123,linkedin,paid_social,linkedin_decisores_ti_2023,/lp/comparativo-erp,26,2023-10-05,0,
LEAD-004065,ACC-01496,contato4064@costa.org.br,linkedin_ads,SES-00108640,linkedin,paid_social,lkd_awareness_2023,/lp/comparativo-erp,43,2023-10-06,0,
LEAD-004066,ACC-00685,contato4065@sousa.net.br,meta_ads,SES-00034352,facebook,paid_social,facebook_retargeting_2023,/lp/trial-30-dias,49,2023-10-06,0,
LEAD-004067,ACC-00877,contato4066@riospiress.a.com.br,organic_search,SES-00017716,google,organic,(not set),/lp/demo-gratis,26,2023-10-06,0,
LEAD-004068,ACC-01778,contato4067@moura.net.br,webinar_evento,SES-00101790,webinar,evento,campanha_natal_2023,/lp/demo-gratis,29,2023-10-06,0,
LEAD-004069,ACC-00869,contato4068@darocha.org.br,paid_search,SES-00017359,google,cpc,google_branded_2023,/lp/roi-calculator,42,2023-10-06,0,
LEAD-004070,ACC-01917,contato4069@guerra.com.br,organic_search,SES-00117163,google,organic,(none),/lp/demo-gratis,35,2023-10-06,0,
LEAD-004071,ACC-00579,contato4070@darochaandra.com.br,meta_ads,SES-00056625,facebook,paid_social,fb-leads-varejo-2023,/lp/trial-30-dias,41,2023-10-06,0,
LEAD-004072,ACC-00504,contato4071@dacostacorre.net.br,organic_search,SES-00028849,google,organic,(not set),/lp/demo-gratis,72,2023-10-06,0,
LEAD-004073,ACC-01296,contato4072@cassiano.org.br,linkedin_ads,SES-00048854,linkedin,paid_social,linkedin_decisores_ti_2023,/lp/comparativo-erp,44,2023-10-06,0,
LEAD-004074,ACC-01215,contato4073@melo.com.br,meta_ads,SES-00052322,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,31,2023-10-06,0,
LEAD-004075,ACC-01668,contato4074@camargo.net.br,paid_search,SES-00143301,google,cpc,google_brand_keywords_2023,/lp/roi-calculator,46,2023-10-06,0,
LEAD-004076,ACC-00245,contato4075@machado-ei.net.br,paid_search,SES-00019938,google,cpc,google_brand_keywords_2023,/lp/roi-calculator,32,2023-10-06,0,
LEAD-004077,ACC-01936,contato4076@casagrande.com.br,organic_search,SES-00039720,google,organic,,/lp/demo-gratis,22,2023-10-06,0,
LEAD-004078,ACC-01064,contato4077@pimentadapaz.net.br,meta_ads,SES-00033472,facebook,paid_social,facebook_retargeting_2023,/lp/trial-30-dias,43,2023-10-06,0,
LEAD-004079,ACC-00523,contato4078@barrosltda..com.br,organic_search,SES-00121703,google,organic,,/lp/demo-gratis,40,2023-10-06,0,
LEAD-004080,ACC-01357,contato4079@fogaçadaroch.com.br,linkedin_ads,SES-00026568,linkedin,paid_social,linkedin_prospeccao_q4_2023,/lp/comparativo-erp,25,2023-10-06,0,
LEAD-004081,ACC-01291,contato4080@macedoazeved.com.br,organic_search,SES-00121094,google,organic,(not set),/lp/demo-gratis,42,2023-10-06,0,
LEAD-004082,ACC-00845,contato4081@costacostela.org.br,direct,SES-00078869,(direct),(none),(direct),/lp/comparativo-erp,41,2023-10-06,0,
LEAD-004083,ACC-00452,contato4082@araújo-ei.com.br,email_marketing,SES-00136315,email,email,newsletter_mensal_10_2023,/webinar/integracao-erp-ao-vivo,29,2023-10-06,0,
LEAD-004084,ACC-01701,contato4083@vianacasagra.com.br,organic_search,SES-00078492,google,organic,(not set),/lp/demo-gratis,24,2023-10-06,0,
LEAD-004085,ACC-01616,contato4084@daconceição.com.br,organic_search,SES-00119915,google,organic,(none),/lp/demo-gratis,24,2023-10-06,0,
LEAD-004086,ACC-00121,contato4085@nuness.a..net.br,paid_search,SES-00064747,google,cpc,pesquisa_concorrentes_q4_2023,/lp/roi-calculator,31,2023-10-07,0,
LEAD-004087,ACC-01392,contato4086@melo.com.br,meta_ads,SES-00063853,facebook,paid_social,fb-leads-varejo-2023,/lp/trial-30-dias,40,2023-10-07,0,
LEAD-004088,ACC-00287,contato4087@moura-ei.net.br,email_marketing,SES-00135999,email,email,email_reengajamento_q4_2023,/webinar/integracao-erp-ao-vivo,36,2023-10-07,0,
LEAD-004089,ACC-00563,contato4088@sousa-ei.com.br,organic_search,SES-00090827,google,organic,,/lp/demo-gratis,29,2023-10-07,0,
LEAD-004090,ACC-01500,contato4089@moreiras.a..org.br,paid_search,SES-00147252,google,cpc,google_brand_keywords_2023,/lp/roi-calculator,16,2023-10-08,0,
LEAD-004091,ACC-01985,contato4090@brito.com.br,webinar_evento,SES-00048624,webinar,evento,webinar_integracao_erp_2023,/lp/demo-gratis,45,2023-10-08,0,
LEAD-004092,ACC-01177,contato4091@monteiro.net.br,direct,SES-00141706,(direct),(none),(not set),/lp/comparativo-erp,15,2023-10-09,0,
LEAD-004093,ACC-00011,contato4092@santosazeved.com.br,linkedin_ads,SES-00007585,linkedin,paid_social,linkedin_decisores_ti_2023,/lp/comparativo-erp,10,2023-10-09,0,
LEAD-004094,ACC-00261,contato4093@caldeiraferr.net.br,organic_search,SES-00122651,google,organic,(not set),/lp/demo-gratis,44,2023-10-09,0,
LEAD-004095,ACC-01066,contato4094@aparecidas.a.com.br,organic_search,SES-00012064,google,organic,(none),/lp/demo-gratis,33,2023-10-09,0,
LEAD-004096,ACC-01868,contato4095@silveiracost.net.br,organic_search,SES-00011100,google,organic,,/lp/demo-gratis,46,2023-10-09,0,
LEAD-004097,ACC-01110,contato4096@rodriguesfre.net.br,webinar_evento,SES-00061428,webinar,evento,webinar_integracao_erp_2023,/lp/demo-gratis,43,2023-10-09,0,
LEAD-004098,ACC-00474,contato4097@piresrocha-m.net.br,organic_search,SES-00073010,google,organic,,/lp/demo-gratis,19,2023-10-09,0,
LEAD-004099,ACC-00518,contato4098@lopess.a..com.br,organic_search,SES-00081674,google,organic,(not set),/lp/demo-gratis,48,2023-10-09,0,
LEAD-004100,ACC-01752,contato4099@casagrandeme.com.br,paid_search,SES-00009608,google,cpc,google_brand_keywords_2023,/lp/roi-calculator,32,2023-10-09,0,
LEAD-004101,ACC-01699,contato4100@almeidadamat.com.br,organic_search,SES-00050126,google,organic,,/lp/demo-gratis,39,2023-10-09,0,
LEAD-004102,ACC-00832,contato4101@teixeiraefil.net.br,linkedin_ads,SES-00048512,linkedin,paid_social,linkedin_gestores_2023,/lp/comparativo-erp,35,2023-10-09,0,
LEAD-004103,ACC-00950,contato4102@sá.com.br,organic_search,SES-00124660,google,organic,(not set),/lp/demo-gratis,40,2023-10-09,0,
LEAD-004104,ACC-00352,contato4103@cavalcante.com.br,linkedin_ads,SES-00021353,linkedin,paid_social,linkedin_prospeccao_q4_2023,/lp/comparativo-erp,37,2023-10-09,0,
LEAD-004105,ACC-00740,contato4104@aragãosouza-.com.br,meta_ads,SES-00045466,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,22,2023-10-09,0,
LEAD-004106,ACC-00798,contato4105@pinto.com.br,organic_search,SES-00048178,google,organic,(not set),/lp/demo-gratis,50,2023-10-09,0,
LEAD-004107,ACC-01080,contato4106@nascimentope.com.br,linkedin_ads,SES-00149548,linkedin,paid_social,lkd_awareness_2023,/lp/comparativo-erp,31,2023-10-09,0,
LEAD-004108,ACC-00895,contato4107@sá-ei.com.br,direct,SES-00024077,(direct),(none),(direct),/lp/comparativo-erp,19,2023-10-09,0,
LEAD-004109,ACC-00444,contato4108@darosa.com.br,organic_search,SES-00019862,google,organic,(none),/lp/demo-gratis,32,2023-10-09,0,
LEAD-004110,ACC-00669,contato4109@barbosa.net.br,direct,SES-00007911,(direct),(none),,/lp/comparativo-erp,14,2023-10-09,0,
LEAD-004111,ACC-00186,contato4110@azevedodamot.net.br,organic_search,SES-00061731,google,organic,(none),/lp/demo-gratis,44,2023-10-09,0,
LEAD-004112,ACC-00662,contato4111@campos.com.br,meta_ads,SES-00033903,facebook,paid_social,ig_gestores_b2b_q4,/lp/trial-30-dias,44,2023-10-09,0,
LEAD-004113,ACC-01860,contato4112@dias.com.br,paid_search,SES-00023036,google,cpc,integracao_erp_pesquisa_2023,/lp/roi-calculator,26,2023-10-10,0,
LEAD-004114,ACC-00422,contato4113@novais.com.br,direct,SES-00030793,(direct),(none),,/lp/comparativo-erp,21,2023-10-10,0,
LEAD-004115,ACC-01747,contato4114@pastor.net.br,organic_search,SES-00024803,google,organic,(none),/lp/demo-gratis,40,2023-10-10,0,
LEAD-004116,ACC-01410,contato4115@costacirino-.net.br,direct,SES-00016881,(direct),(none),(not set),/lp/comparativo-erp,42,2023-10-10,0,
LEAD-004117,ACC-00570,contato4116@rochasantosl.com.br,organic_search,SES-00108327,google,organic,,/lp/demo-gratis,23,2023-10-10,0,
LEAD-004118,ACC-00551,contato4117@vieira.net.br,organic_search,SES-00078919,google,organic,(not set),/lp/demo-gratis,52,2023-10-10,0,
LEAD-004119,ACC-01948,contato4118@darocha.com.br,email_marketing,SES-00009898,email,email,email_nurture_leads_2023,/webinar/integracao-erp-ao-vivo,46,2023-10-10,0,
LEAD-004120,ACC-01095,contato4119@lopes.com.br,paid_search,SES-00076000,google,cpc,crm-b2b-keywords-2023,/lp/roi-calculator,34,2023-10-10,0,
LEAD-004121,ACC-00206,contato4120@martinsporto.com.br,meta_ads,SES-00142841,facebook,paid_social,facebook_retargeting_2023,/lp/trial-30-dias,43,2023-10-10,0,
LEAD-004122,ACC-01042,contato4121@nogueira-me.com.br,linkedin_ads,SES-00126713,linkedin,paid_social,lkd_awareness_2023,/lp/comparativo-erp,47,2023-10-10,0,
LEAD-004123,ACC-01792,contato4122@correia.com.br,paid_search,SES-00011370,google,cpc,google_brand_keywords_2023,/lp/roi-calculator,28,2023-10-10,0,
LEAD-004124,ACC-00205,contato4123@pinto.com.br,webinar_evento,SES-00001843,webinar,evento,campanha-natal-2023,/lp/demo-gratis,24,2023-10-10,0,
LEAD-004125,ACC-01628,contato4124@cassiano.com.br,paid_search,SES-00078206,google,cpc,crm-b2b-keywords-2023,/lp/roi-calculator,29,2023-10-10,0,
LEAD-004126,ACC-00441,contato4125@borges.org.br,linkedin_ads,SES-00059469,linkedin,paid_social,linkedin_prospecao_q4_2023,/lp/comparativo-erp,48,2023-10-10,0,
LEAD-004127,ACC-00340,contato4126@pires.com.br,meta_ads,SES-00020999,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,30,2023-10-10,0,
LEAD-004128,ACC-00573,contato4127@oliveiragome.net.br,linkedin_ads,SES-00122786,linkedin,paid_social,linkedin_prospecao_q4_2023,/lp/comparativo-erp,22,2023-10-10,0,
LEAD-004129,ACC-01739,contato4128@pires-me.org.br,meta_ads,SES-00146377,facebook,paid_social,ig_gestores_b2b_q4,/lp/trial-30-dias,50,2023-10-10,0,
LEAD-004130,ACC-01190,contato4129@vieira.com.br,paid_search,SES-00082215,google,cpc,pesquisa_concorrentes_q4_2023,/lp/roi-calculator,35,2023-10-10,0,
LEAD-004131,ACC-00243,contato4130@moura.net.br,organic_search,SES-00124295,google,organic,,/lp/demo-gratis,38,2023-10-10,0,
LEAD-004132,ACC-01960,contato4131@gomesmendese.org.br,linkedin_ads,SES-00037990,linkedin,paid_social,linkedin_prospecao_q4_2023,/lp/comparativo-erp,46,2023-10-10,0,
LEAD-004133,ACC-01662,contato4132@pastor.com.br,direct,SES-00043965,(direct),(none),(not set),/lp/comparativo-erp,24,2023-10-10,0,
LEAD-004134,ACC-00287,contato4133@moura-ei.net.br,paid_search,SES-00098172,google,cpc,integracao_erp_pesquisa_2023,/lp/roi-calculator,57,2023-10-10,0,
LEAD-004135,ACC-00248,contato4134@barbosa.com.br,meta_ads,SES-00037712,facebook,paid_social,ig_gestores_b2b_q4,/lp/trial-30-dias,18,2023-10-11,0,
LEAD-004136,ACC-01465,contato4135@teixeiras/a.org.br,organic_search,SES-00047739,google,organic,,/lp/demo-gratis,46,2023-10-11,0,
LEAD-004137,ACC-01489,contato4136@fonseca.com.br,organic_search,SES-00010118,google,organic,(not set),/lp/demo-gratis,36,2023-10-11,0,
LEAD-004138,ACC-01873,contato4137@vieiramendes.com.br,meta_ads,SES-00008008,facebook,paid_social,fb-leads-varejo-2023,/lp/trial-30-dias,26,2023-10-11,0,
LEAD-004139,ACC-01301,contato4138@farias.com.br,email_marketing,SES-00080360,email,email,email_reengajamento_q4_2023,/webinar/integracao-erp-ao-vivo,29,2023-10-11,0,
LEAD-004140,ACC-01888,contato4139@dacunhadacru.com.br,linkedin_ads,SES-00066105,linkedin,paid_social,linkedin_gestores_2023,/lp/comparativo-erp,32,2023-10-11,0,
LEAD-004141,ACC-00633,contato4140@cavalcante.com.br,email_marketing,SES-00109401,email,email,newsletter_mensal_10_2023,/webinar/integracao-erp-ao-vivo,46,2023-10-11,0,
LEAD-004142,ACC-01120,contato4141@daconceição.net.br,organic_search,SES-00147216,google,organic,(none),/lp/demo-gratis,29,2023-10-11,0,
LEAD-004143,ACC-01164,contato4142@dacruz-ei.com.br,organic_search,SES-00029382,google,organic,(not set),/lp/demo-gratis,40,2023-10-11,0,
LEAD-004144,ACC-00842,contato4143@leão.net.br,paid_search,SES-00140474,google,cpc,crm-b2b-keywords-2023,/lp/roi-calculator,50,2023-10-11,0,
LEAD-004145,ACC-01129,contato4144@machado.com.br,organic_search,SES-00132809,google,organic,(not set),/lp/demo-gratis,55,2023-10-11,0,
LEAD-004146,ACC-01482,contato4145@pastor.net.br,direct,SES-00048530,(direct),(none),(not set),/lp/comparativo-erp,35,2023-10-11,0,
LEAD-004147,ACC-01207,contato4146@novaes.com.br,email_marketing,SES-00076601,email,email,newsletter_mensal_10_2023,/webinar/integracao-erp-ao-vivo,46,2023-10-11,0,
LEAD-004148,ACC-00746,contato4147@araújo.com.br,email_marketing,SES-00034655,email,email,email_reengajamento_q4_2023,/webinar/integracao-erp-ao-vivo,42,2023-10-11,0,
LEAD-004149,ACC-00928,contato4148@pastorcastro.com.br,webinar_evento,SES-00055046,webinar,evento,campanha-natal-2023,/lp/demo-gratis,15,2023-10-11,0,
LEAD-004150,ACC-00535,contato4149@silveirapire.com.br,direct,SES-00035102,(direct),(none),,/lp/comparativo-erp,47,2023-10-11,0,
LEAD-004151,ACC-00090,contato4150@martins.com.br,organic_search,SES-00100917,google,organic,,/lp/demo-gratis,36,2023-10-11,0,
LEAD-004152,ACC-01227,contato4151@sousaefilhos.net.br,organic_search,SES-00031616,google,organic,(not set),/lp/demo-gratis,46,2023-10-11,0,
LEAD-004153,ACC-01353,contato4152@pastorcassia.com.br,paid_search,SES-00031914,google,cpc,integracao_erp_pesquisa_2023,/lp/roi-calculator,47,2023-10-11,0,
